1002393,902106,902286,902250,400971,902032,902033,902034,902035,902032,902033,902034,902035,400973,902250,902250,902104,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002393,902106,902286,902250,400971,902040,902041,902042,902043,902040,902041,902042,902043,400973,902250,902250,300624,300624,300624,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002393,902106,902286,902286,400971,902048,902049,902050,902051,902048,902049,902050,902051,400973,902250,902250,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902286,400971,902032,902033,902034,902035,902032,902033,902034,902035,400973,902250,902286,902104,501146,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902286,400971,902040,902041,902042,902043,902040,902041,902042,902043,400973,902250,902286,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902250,400971,902048,902049,902050,902051,902048,902049,902050,902051,400973,902286,902286,902104,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902250,400971,902056,902057,902058,902059,902056,902057,902058,902059,400973,902250,902286,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002393,902106,902250,902250,400971,902286,902286,902286,902286,902286,902286,902286,902286,400973,902250,902250,902104,501146,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902286,400987,400988,400988,400988,400988,400988,400988,400988,400988,400989,902250,902250,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902286,902250,902250,902250,902250,902250,902250,902250,902286,902250,902250,902286,902250,902104,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,902106,902250,902286,902286,902250,902250,902250,801853,801854,801855,902250,902250,902250,902250,902286,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,1002393,902097,902097,902097,902097,902097,902097,801861,801862,801863,902097,902097,902097,902097,902097,501146,501146,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,1002393,1002394,1002392,1002392,1002392,1002393,1002394,801861,801862,801863,1002392,1002392,1002392,1002393,1002394,501146,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002392,1002393,1002394,1002392,1002392,1002393,1002394,1002394,801861,801862,801863,1002392,1002393,1002392,1002393,1002394,501146,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
902113,902113,902113,902113,902113,902113,902113,902113,801861,801862,801863,902113,902113,902113,902113,902113,501146,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002673,1002674,200285,200285,200285,200285,801869,801870,801871,200285,200285,200285,200285,200285,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002673,1002674,1002674,200315,200315,200315,200285,200285,200285,200285,200285,200315,200315,200315,200315,200315,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002673,1002674,200285,200285,200285,200315,902277,902277,200285,200285,200285,200315,200315,200315,200315,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002673,1002674,200285,200285,902277,902277,902277,902278,200285,200285,902276,902278,200285,200315,902104,501146,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002673,1002672,1002673,1002674,200315,902277,902277,902279,902279,200285,902276,902278,902278,200285,200285,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002673,1002672,1002673,1002674,200285,200285,902277,200315,200315,200315,200315,902276,902278,200315,200285,902104,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002673,1002674,200285,200285,200315,200285,902064,902065,902066,902067,200315,200285,200285,200285,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002673,1002674,200315,200315,200315,200285,902072,902073,902074,902075,200315,200285,200315,200315,902104,501146,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002673,1002674,200315,200285,200285,200285,902080,902081,902082,902083,200315,200285,200285,200285,902104,501176,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002672,1002672,1002673,1002674,200315,200285,200285,902088,902089,902090,902091,200315,200315,200315,200285,902104,501206,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002673,1002674,1002672,1002673,1002674,200315,200285,200285,200285,200285,200285,200285,200285,200285,200285,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
1002672,1002673,1002674,1002672,1002672,1002673,1002674,200315,200315,200285,200285,200285,200285,1002672,1002673,1002674,902104,501116,902106,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,902250,,
